step,time_s,phase,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,yaw,pitch,roll,latency_ms
169,27.0771,s2_east_t2_move,-0.094,0.0402,-1.003,0.0158,0.009,-0.0076,0.9861,0.7602,0.0,87.48,-0.01,-0.76,16.08
170,27.1985,s2_east_t2_move,-0.115,-0.0167,-1.0059,-0.0012,-0.0123,0.0282,0.988,0.7804,0.0,87.49,-0.05,-0.8,15.81
171,27.318,s2_east_t2_move,0.0554,0.0019,-1.0058,-0.0016,0.0319,0.0114,0.9882,0.7857,0.0,87.52,0.01,-0.74,13.88
172,27.5645,s2_east_t2_move,-0.1043,-0.0042,-1.0101,0.0078,0.016,0.018,0.9894,0.8046,0.0,87.47,-0.07,-0.78,130.57
173,27.7011,s2_east_t2_move,-0.1849,-0.0085,-1.0067,0.0071,-0.0125,0.0056,0.9912,0.8274,0.0,87.61,-0.03,-0.74,22.17
174,27.9699,s2_east_t2_move,0.1189,0.004,-1.0123,-0.0148,0.0149,0.0014,0.9915,0.831,0.0,87.53,-0.11,-0.66,157.44
175,28.3813,s2_east_t2_move,0.1778,0.0188,-1.0201,0.0068,-0.0151,0.0004,0.9918,0.8641,0.0,87.65,-0.17,-0.6,288.58
176,28.5935,s2_east_t2_move,0.0544,0.0042,-0.9893,-0.007,-0.004,-0.013,0.9936,0.8967,0.0,87.52,-0.16,-0.57,95.58
177,28.7086,s2_east_t2_move,-0.0752,0.0233,-1.0102,-0.0264,0.0052,-0.0045,0.994,0.9283,0.0,87.55,-0.07,-0.58,2.31
178,28.8283,s2_east_t2_move,-0.0206,0.0243,-1.0117,-0.0108,0.0255,0.0169,0.9939,0.9328,0.0,87.41,-0.03,-0.57,0.0
179,28.9493,s2_east_t2_move,-0.097,0.0246,-1.0156,-0.0224,0.0072,-0.091,0.9921,0.9587,0.0,87.78,-0.07,-0.54,0.0
180,29.0723,s2_east_t2_stop,0.0765,0.0252,-1.0086,-0.026,0.0281,-0.0295,0.9922,0.9685,0.0,87.52,-0.02,-0.57,4.6
181,29.1895,s2_east_t2_stop,0.0052,-0.0285,-1.0063,-0.0124,0.0013,0.0296,0.9922,0.9685,0.0,87.41,-0.0,-0.55,0.0
182,29.6024,s2_east_t2_stop,0.0052,-0.0285,-1.0063,-0.0124,0.0013,0.0296,0.9928,0.9823,0.0,87.47,0.0,-0.6,289.38
183,29.7126,s2_east_t2_stop,-0.0161,-0.004,-1.0217,-0.0053,0.0031,0.0064,0.9948,1.0257,0.0,87.4,0.08,-0.52,0.0
184,29.8319,s2_east_t2_stop,-0.0161,-0.004,-1.0217,-0.0053,0.0031,0.0064,0.9948,1.0257,0.0,87.4,0.08,-0.52,0.0
185,29.9451,s2_east_t2_stop,-0.0204,0.0074,-1.0113,-0.0069,0.0016,0.0005,0.9955,1.0293,0.0,87.39,0.08,-0.53,0.0
186,30.0769,s2_east_turn_right,-0.0078,0.0067,-1.0101,-0.0016,0.0017,0.0017,0.9957,1.0299,0.0,87.37,0.06,-0.51,0.0
187,30.1983,s2_east_turn_right,-0.0078,0.0067,-1.0101,-0.0016,0.0017,0.0017,0.9957,1.0299,0.0,87.37,0.06,-0.51,0.0
188,30.3362,s2_east_turn_right,0.0171,-0.0202,-1.0105,-0.0201,-0.0111,0.5469,0.998,1.028,0.0,91.91,0.08,-0.5,16.18
189,30.4593,s2_east_turn_right,0.0111,0.0275,-1.018,0.0208,-0.0301,0.709,0.9988,1.0288,0.0,95.68,0.07,-0.55,15.83
190,30.5802,s2_east_turn_right,-0.0081,-0.0019,-1.0114,0.0205,-0.0129,0.7144,0.9984,1.0303,0.0,99.66,0.03,-0.51,15.16
191,30.6885,s2_east_turn_right,0.0275,0.029,-1.0366,0.0062,-0.0419,0.8047,0.9979,1.0298,0.0,110.64,0.03,-0.53,2.15
192,30.8078,s2_east_turn_right,0.0275,0.029,-1.0366,0.0062,-0.0419,0.8047,0.9979,1.0298,0.0,110.64,0.03,-0.53,0.0
193,30.9293,s2_east_turn_right,0.0173,-0.0121,-1.0205,-0.0179,-0.0193,0.7984,0.9978,1.0304,0.0,115.0,0.01,-0.5,0.0
194,31.066,s2_east_turn_right,0.0148,0.0279,-1.0119,-0.0175,-0.0287,0.7833,0.9971,1.0312,0.0,123.93,-0.06,-0.47,16.26
195,31.1874,s2_east_turn_right,0.0131,-0.0248,-0.9984,0.0164,0.0066,0.7858,0.9967,1.0297,0.0,132.89,-0.05,-0.41,0.0
196,31.3123,s2_east_turn_right,0.0131,-0.0248,-0.9984,0.0164,0.0066,0.7858,0.9967,1.0297,0.0,132.89,-0.05,-0.41,0.0
197,31.5969,s2_east_turn_right,0.0217,0.0241,-1.0183,-0.0183,-0.0077,0.8044,0.9971,1.0305,0.0,137.24,-0.11,-0.36,160.75
198,31.712,s2_east_turn_right,0.0184,-0.0075,-1.0012,-0.0109,0.015,0.8713,0.9965,1.0303,0.0,155.56,-0.06,-0.45,0.0
199,31.8642,s2_east_turn_right,-0.0149,0.0192,-1.0342,0.0198,-0.0124,0.7307,0.9959,1.0307,0.0,155.56,-0.06,-0.45,31.96
200,31.9979,s2_east_turn_right,0.005,0.0103,-1.0187,0.0013,-0.0223,0.7812,0.9965,1.0309,0.0,164.45,-0.04,-0.45,15.9
201,32.1064,s3_south_t1_move,0.0084,0.0061,-1.0163,-0.0043,-0.0017,0.8154,0.9953,1.0309,0.0,173.49,-0.02,-0.44,0.0
202,32.2398,s3_south_t1_move,0.0084,0.0061,-1.0163,-0.0043,-0.0017,0.8154,0.9953,1.0309,0.0,173.49,-0.02,-0.44,15.99
203,32.3586,s3_south_t1_move,0.0806,-0.0151,-1.0116,-0.0134,0.0096,-0.1046,0.9901,1.0286,0.0,175.06,0.02,-0.5,15.93
204,32.4985,s3_south_t1_move,0.0302,-0.0023,-1.0102,0.0015,0.0092,0.0472,0.9835,1.0302,0.0,174.88,0.01,-0.48,19.33
205,32.6116,s3_south_t1_move,-0.0091,0.0148,-1.0091,0.0,0.0008,-0.003,0.9794,1.0308,0.0,175.04,0.01,-0.45,8.01
206,32.7384,s3_south_t1_move,0.0097,0.011,-1.0106,0.0001,0.0017,-0.0045,0.9751,1.0308,0.0,175.08,0.01,-0.45,15.81
207,32.8579,s3_south_t1_move,-0.0004,0.0118,-1.0085,-0.0114,0.0007,-0.008,0.9707,1.0302,0.0,175.06,0.0,-0.47,15.93
208,32.9792,s3_south_t1_move,0.0161,-0.0009,-1.0093,-0.009,0.001,0.024,0.9663,1.0292,0.0,175.14,0.0,-0.5,15.76
209,33.0896,s3_south_t1_move,-0.0097,0.0223,-1.0098,-0.0023,-0.0021,-0.028,0.9602,1.0285,0.0,175.14,0.0,-0.5,5.99
210,33.6075,s3_south_t1_move,-0.0121,-0.0186,-1.012,-0.002,-0.0096,0.0116,0.9505,1.0258,0.0,174.97,-0.0,-0.48,395.68
211,33.7351,s3_south_t1_move,-0.0212,-0.0006,-1.0057,0.0136,0.0039,-0.0736,0.9184,1.0197,0.0,175.25,0.01,-0.53,9.18
212,33.8499,s3_south_t1_move,-0.0212,-0.0006,-1.0057,0.0136,0.0039,-0.0736,0.9184,1.0197,0.0,174.99,0.02,-0.52,0.0
213,33.969,s3_south_t1_move,0.0337,0.036,-1.0136,-0.0013,-0.0123,0.0072,0.9077,1.0157,0.0,175.08,0.02,-0.51,0.0
214,34.1084,s3_south_t1_move,-0.0375,-0.0443,-1.0135,0.0006,-0.0057,-0.0298,0.9006,1.0135,0.0,174.94,-0.01,-0.46,18.08
215,34.236,s3_south_t1_move,0.0353,0.0306,-1.0096,-0.015,0.0027,0.031,0.892,1.0117,0.0,174.94,-0.01,-0.46,9.57
216,34.5349,s3_south_t1_move,0.0079,0.002,-1.008,-0.0159,0.0042,0.034,0.8841,1.0089,0.0,175.21,-0.03,-0.5,192.22
217,35.1455,s3_south_t1_move,-0.0114,0.0061,-1.0098,-0.0049,0.0007,0.0116,0.8634,1.0058,0.0,175.04,-0.08,-0.51,506.42
218,35.2745,s3_south_t1_move,0.0075,0.0057,-1.0081,0.0001,0.0112,0.005,0.8277,0.9969,0.0,175.03,-0.17,-0.53,15.98
219,35.3888,s3_south_t1_move,0.0708,0.0363,-1.0153,-0.0038,-0.0072,-0.0263,0.8055,0.9937,0.0,175.09,-0.15,-0.55,0.0
220,35.5203,s3_south_t1_move,-0.0349,0.0356,-1.0007,-0.0171,-0.0103,0.0103,0.8055,0.9937,0.0,175.09,-0.15,-0.55,13.33
221,35.7577,s3_south_t1_move,-0.026,-0.0223,-1.0056,-0.0201,0.005,-0.0084,0.7872,0.9912,0.0,175.12,-0.28,-0.54,127.22
222,35.9667,s3_south_t1_move,0.0434,0.0063,-1.0148,-0.0118,-0.0107,0.0035,0.7691,0.9896,0.0,175.02,-0.3,-0.52,94.8
223,36.1691,s3_south_t1_move,0.0278,-0.0602,-1.0115,-0.0244,0.0004,-0.0283,0.7516,0.9896,0.0,175.15,-0.38,-0.44,96.52
224,36.2999,s3_south_t1_move,-0.0427,-0.0064,-1.0195,-0.018,-0.0023,-0.0168,0.7319,0.9891,0.0,175.02,-0.35,-0.54,21.65
225,36.4174,s3_south_t1_move,0.0515,0.0052,-1.0007,-0.01,-0.0096,-0.0123,0.7219,0.9893,0.0,175.01,-0.4,-0.48,11.18
226,36.5314,s3_south_t1_move,0.0515,0.0052,-1.0007,-0.01,-0.0096,-0.0123,0.7053,0.9904,0.0,175.09,-0.41,-0.56,0.0
227,36.6523,s3_south_t1_move,0.1283,0.0213,-1.0139,-0.0108,0.0206,0.0521,0.6867,0.9903,0.0,174.9,-0.44,-0.49,0.0
228,36.9798,s3_south_t1_move,0.1362,-0.0004,-1.0308,-0.0429,-0.0268,0.0053,0.6482,0.9926,0.0,175.15,-0.39,-0.49,206.26
229,37.0985,s3_south_t1_move,-0.1863,0.0029,-0.9929,0.0011,0.0215,-0.0288,0.6365,0.9938,0.0,174.96,-0.43,-0.5,4.44
230,37.5985,s3_south_t1_move,0.1549,-0.0286,-1.0217,-0.0221,-0.0037,0.0585,0.6293,0.9955,0.0,175.1,-0.34,-0.53,397.49
231,37.7112,s3_south_t1_move,0.1104,0.0464,-1.0164,-0.007,0.0155,-0.046,0.5697,1.0055,0.0,175.09,-0.42,-0.57,0.0
232,37.8332,s3_south_t1_move,-0.0197,-0.0549,-1.0557,-0.0277,-0.0185,-0.0182,0.5697,1.0055,0.0,175.09,-0.42,-0.57,0.0
233,37.9517,s3_south_t1_move,0.1315,-0.002,-1.0176,0.0138,0.0126,-0.0569,0.5331,1.0178,0.0,174.95,-0.55,-0.53,0.0
234,38.0697,s3_south_t1_stop,-0.1395,-0.0026,-1.001,-0.0352,0.0144,0.026,0.5209,1.0245,0.0,175.06,-0.48,-0.55,0.0
235,38.1883,s3_south_t1_stop,-0.1395,-0.0026,-1.001,-0.0352,0.0144,0.026,0.5209,1.0245,0.0,175.06,-0.48,-0.55,0.0
236,38.3069,s3_south_t1_stop,0.0519,0.0123,-1.0108,-0.0081,0.0176,0.0001,0.5157,1.0283,0.0,175.11,-0.48,-0.51,0.0
237,38.4277,s3_south_t1_stop,-0.0129,0.0147,-1.0053,-0.0007,0.007,-0.0239,0.488,1.0323,0.0,175.25,-0.5,-0.49,0.0
238,38.559,s3_south_t1_stop,-0.0185,0.0031,-1.0112,-0.0056,-0.0089,-0.0014,0.4775,1.0336,0.0,175.23,-0.54,-0.48,10.86
239,38.831,s3_south_t1_stop,-0.0179,-0.0015,-1.0122,-0.0088,-0.0032,0.0028,0.4719,1.034,0.0,175.25,-0.55,-0.49,159.12
240,38.9548,s3_south_t1_stop,-0.0279,0.0135,-1.0144,0.0005,0.0001,-0.0125,0.4622,1.0349,0.0,175.28,-0.53,-0.55,15.89
241,39.072,s3_south_t2_move,-0.0279,0.0135,-1.0144,0.0005,0.0001,-0.0125,0.4593,1.0344,0.0,175.13,-0.54,-0.52,0.0
242,39.1992,s3_south_t2_move,-0.0179,-0.0199,-1.0154,-0.006,0.0089,-0.0703,0.4586,1.0326,0.0,174.63,-0.5,-0.52,15.97
243,39.3081,s3_south_t2_move,0.1871,0.0663,-1.0116,-0.0018,0.0206,-0.0373,0.4439,1.0293,0.0,174.48,-0.47,-0.52,0.0
244,39.4301,s3_south_t2_move,0.0203,0.0605,-1.01,-0.0113,-0.043,0.0454,0.426,1.0277,0.0,174.2,-0.6,-0.49,0.0
245,39.5508,s3_south_t2_move,0.0835,-0.0216,-1.0094,0.0036,-0.0036,0.1938,0.4012,1.027,0.0,174.6,-0.58,-0.54,2.51
246,39.6738,s3_south_t2_move,-0.0995,0.0087,-1.0001,0.0002,-0.003,-0.0716,0.3884,1.0241,0.0,174.6,-0.58,-0.54,0.0
247,39.792,s3_south_t2_move,-0.0995,0.0087,-1.0001,0.0002,-0.003,-0.0716,0.3884,1.0241,0.0,174.4,-0.59,-0.47,0.0
248,40.0575,s3_south_t2_move,0.1623,0.0892,-1.0168,-0.0219,-0.002,-0.0149,0.3265,1.0191,0.0,174.65,-0.53,-0.5,144.4
249,40.1707,s3_south_t2_move,0.1623,0.0892,-1.0168,-0.0219,-0.002,-0.0149,0.3265,1.0191,0.0,174.38,-0.56,-0.59,0.0
250,40.2894,s3_south_t2_move,0.0022,-0.0132,-1.0233,-0.0123,0.0076,0.0173,0.2972,1.0184,0.0,174.39,-0.54,-0.6,0.0
251,40.4281,s3_south_t2_move,0.0251,0.0922,-1.0109,-0.0022,0.0008,-0.021,0.277,1.0145,0.0,174.37,-0.58,-0.59,16.41
252,40.6738,s3_south_t2_move,-0.112,-0.0836,-1.1153,-0.0379,-0.0163,0.0264,0.2637,1.0151,0.0,174.67,-0.5,-0.64,120.94
253,40.8733,s3_south_t2_move,-0.0445,-0.0927,-1.0057,0.0457,0.0269,0.0186,0.227,1.0114,0.0,174.21,-0.34,-0.54,80.02
254,41.0027,s3_south_t2_move,-0.0254,-0.0123,-1.0055,-0.0039,0.0226,-0.0241,0.1773,1.0111,0.0,174.49,-0.06,-0.58,16.1
255,41.1398,s3_south_t2_move,-0.0254,-0.0123,-1.0055,-0.0039,0.0226,-0.0241,0.1773,1.0111,0.0,174.49,-0.06,-0.58,15.85
256,41.2593,s3_south_t2_move,0.0465,0.1042,-1.0098,-0.0215,0.0178,-0.0819,0.163,1.0119,0.0,174.38,0.03,-0.6,15.82
257,41.3831,s3_south_t2_move,-0.0317,0.0259,-1.003,0.0044,-0.0001,0.0081,0.132,1.0107,0.0,174.32,0.16,-0.54,16.0
258,41.5205,s3_south_t2_move,0.0278,-0.0249,-1.0078,-0.0081,0.0113,-0.0032,0.1038,1.0116,0.0,174.42,0.25,-0.51,31.89
259,41.6398,s3_south_t2_move,0.0278,-0.0249,-1.0078,-0.0081,0.0113,-0.0032,0.1038,1.0116,0.0,174.42,0.25,-0.51,9.63
260,41.898,s3_south_t2_move,-0.0333,-0.0445,-1.0044,0.0109,0.0088,0.0242,0.0783,1.0127,0.0,174.37,0.29,-0.51,143.84
261,42.0976,s3_south_t2_move,-0.0977,0.0417,-1.0232,0.0276,-0.0195,-0.0369,0.0553,1.0151,0.0,174.45,0.28,-0.49,80.67
262,42.5165,s3_south_t2_move,-0.0424,0.0337,-1.0077,-0.013,0.007,-0.0392,0.0377,1.0176,0.0,174.48,0.31,-0.59,300.34
263,42.6253,s3_south_t2_move,-0.0003,0.0054,-1.0069,-0.0214,0.014,0.0686,0.0001,1.0297,0.0,174.65,0.32,-0.55,0.0
264,42.7588,s3_south_t2_move,-0.0252,0.01,-1.0046,0.0046,0.0185,-0.0593,-0.0065,1.0334,0.0,174.53,0.37,-0.56,12.19
265,42.8651,s3_south_t2_stop,-0.002,0.0645,-1.0114,-0.0105,0.0041,0.0449,-0.0109,1.0347,0.0,174.36,0.31,-0.54,0.0
266,42.9887,s3_south_t2_stop,0.0008,0.0282,-1.0108,-0.0017,0.0041,-0.0096,-0.0157,1.0409,0.0,174.68,0.34,-0.58,0.0
267,43.1087,s3_south_t2_stop,0.0008,0.0282,-1.0108,-0.0017,0.0041,-0.0096,-0.0185,1.0429,0.0,174.79,0.35,-0.58,0.0
268,43.2281,s3_south_t2_stop,-0.0056,0.0057,-1.0094,-0.0032,0.0021,-0.0112,-0.0211,1.0427,0.0,174.8,0.36,-0.58,0.0
269,43.354,s3_south_t2_stop,-0.0101,0.0003,-1.0127,-0.005,-0.0004,-0.0014,-0.0221,1.0426,0.0,174.82,0.36,-0.59,0.0
270,43.4678,s3_south_t2_stop,0.0052,0.0019,-1.01,-0.0057,0.0013,0.0025,-0.0217,1.0426,0.0,174.82,0.36,-0.58,0.0
271,43.59,s3_south_t2_stop,0.0083,0.0041,-1.0113,-0.0048,0.001,0.0017,-0.0192,1.0426,0.0,174.82,0.36,-0.58,0.0
272,43.7088,s3_south_t2_stop,0.0078,0.0018,-1.0103,-0.0035,-0.0,0.0034,-0.0189,1.0427,0.0,174.84,0.36,-0.58,0.0
273,43.8665,s3_south_turn_right,0.0082,0.0022,-1.0115,-0.0052,0.0009,0.0009,-0.0187,1.0426,0.0,174.83,0.36,-0.58,34.83
274,44.1515,s3_south_turn_right,0.0039,0.0036,-1.0102,-0.0067,0.0009,0.0001,-0.0185,1.0424,0.0,174.83,0.36,-0.58,175.79
275,44.2898,s3_south_turn_right,0.0215,0.0029,-1.0176,-0.0018,-0.0122,0.7395,-0.0162,1.044,0.0,-178.57,0.37,-0.52,15.83
276,44.417,s3_south_turn_right,0.0091,0.0149,-1.0084,0.0161,-0.0213,0.7271,-0.0162,1.0438,0.0,-165.99,0.35,-0.42,16.16
277,44.54,s3_south_turn_right,0.0138,0.0305,-1.0367,0.0164,0.007,0.7785,-0.0163,1.0428,0.0,-161.43,0.41,-0.46,15.86
278,44.6602,s3_south_turn_right,0.0138,0.0305,-1.0367,0.0164,0.007,0.7785,-0.0163,1.0428,0.0,-161.43,0.41,-0.46,8.67
279,44.8004,s3_south_turn_right,0.0119,0.0214,-1.0178,0.0053,-0.0177,0.6917,-0.0168,1.0423,0.0,-152.75,0.35,-0.34,23.8
280,44.908,s3_south_turn_right,0.0092,-0.0131,-1.0178,-0.0381,-0.0212,0.8376,-0.0171,1.042,0.0,-148.08,0.32,-0.34,1.89
281,45.0417,s3_south_turn_right,-0.0027,0.0002,-1.0051,0.0188,0.0104,0.766,-0.0174,1.0415,0.0,-139.29,0.27,-0.2,15.68
282,45.1493,s3_south_turn_right,-0.0027,0.0002,-1.0051,0.0188,0.0104,0.766,-0.0174,1.0415,0.0,-139.29,0.27,-0.2,0.0
283,45.2701,s3_south_turn_right,0.0223,0.0315,-1.016,0.0046,-0.0162,0.7631,-0.0171,1.0414,0.0,-134.77,0.25,-0.19,1.02
284,45.414,s3_south_turn_right,0.0104,-0.0118,-1.017,-0.0107,-0.0057,0.7843,-0.0172,1.0416,0.0,-130.23,0.25,-0.15,23.85
285,45.5264,s3_south_turn_right,0.0209,0.0035,-0.9889,-0.015,0.0169,0.8586,-0.0175,1.0416,0.0,-121.37,0.15,-0.09,0.0
286,45.6486,s3_south_turn_right,-0.0223,0.0013,-0.997,0.0401,-0.0368,0.764,-0.0168,1.0411,0.0,-112.3,0.09,-0.03,0.0
287,45.7712,s3_south_turn_right,0.0182,0.0016,-1.0217,-0.0195,-0.0055,0.7177,-0.0175,1.0403,0.0,-105.58,0.07,-0.06,2.01
288,45.8884,s3_south_turn_right,-0.0053,-0.0377,-1.0031,-0.0342,0.013,0.8645,-0.0186,1.0404,0.0,-101.03,0.07,-0.13,0.0
289,46.0202,s4_west_t1_move,-0.0053,-0.0377,-1.0031,-0.0342,0.013,0.8645,-0.0186,1.0404,0.0,-101.03,0.07,-0.13,8.46
290,46.1446,s4_west_t1_move,0.0233,0.0691,-1.0025,-0.0004,0.0121,-0.0151,-0.0147,1.0385,0.0,-94.71,0.09,-0.11,7.67
291,46.278,s4_west_t1_move,0.0908,-0.0361,-1.0146,-0.0165,-0.0085,-0.0319,-0.0178,1.0291,0.0,-94.71,0.09,-0.11,19.07
292,46.3985,s4_west_t1_move,0.0908,-0.0361,-1.0146,-0.0165,-0.0085,-0.0319,-0.0178,1.0291,0.0,-94.76,-0.03,-0.14,17.51
293,46.5302,s4_west_t1_move,0.1372,0.0154,-1.011,-0.0015,-0.0019,-0.0038,-0.0207,1.0222,0.0,-94.76,0.03,-0.14,16.72
294,46.6597,s4_west_t1_move,-0.0933,-0.0352,-1.0173,-0.0153,-0.016,0.0528,-0.0243,1.003,0.0,-94.5,-0.02,-0.12,15.99
295,46.765,s4_west_t1_move,0.0041,0.0122,-1.0066,0.0132,-0.0006,-0.02,-0.0267,0.9844,0.0,-94.78,0.02,-0.03,0.0
296,46.9029,s4_west_t1_move,0.0043,-0.025,-1.0011,-0.0513,0.032,0.0542,-0.0291,0.9678,0.0,-94.83,0.06,-0.1,15.76
297,47.0169,s4_west_t1_move,-0.0203,-0.0126,-1.0146,0.0121,-0.0021,0.0128,-0.0291,0.9678,0.0,-94.83,0.06,-0.1,8.65
298,47.1424,s4_west_t1_move,0.0455,-0.0151,-1.008,-0.0248,0.0111,0.0331,-0.0307,0.9436,0.0,-94.82,0.11,-0.14,10.09
299,47.2573,s4_west_t1_move,0.0713,-0.0,-1.012,-0.008,0.007,0.0006,-0.0311,0.9201,0.0,-94.71,0.13,-0.04,6.33
300,47.3859,s4_west_t1_move,-0.0349,0.0571,-1.0089,0.0252,-0.0101,-0.0716,-0.0302,0.9073,0.0,-94.72,0.17,-0.13,16.1
301,47.5159,s4_west_t1_move,-0.0178,-0.0269,-1.016,-0.0098,0.0338,0.0734,-0.0304,0.8962,0.0,-94.75,0.16,-0.05,15.95
302,47.6402,s4_west_t1_move,0.0491,0.0139,-1.0032,0.0248,-0.0002,-0.025,-0.0305,0.8806,0.0,-94.74,0.24,-0.07,13.6
303,47.7538,s4_west_t1_move,-0.0754,-0.0389,-1.0093,-0.0101,0.0124,0.0627,-0.0301,0.8705,0.0,-94.82,0.24,-0.01,4.45
304,47.8759,s4_west_t1_move,-0.0333,-0.0022,-1.0179,-0.0089,0.0132,-0.0322,-0.0281,0.843,0.0,-94.73,0.31,-0.01,16.42
305,48.0435,s4_west_t1_move,-0.0333,-0.0022,-1.0179,-0.0089,0.0132,-0.0322,-0.0281,0.843,0.0,-94.73,0.35,-0.02,47.99
306,48.252,s4_west_t1_move,-0.1422,0.0205,-0.997,0.0064,0.0063,-0.0158,-0.0272,0.8162,0.0,-94.74,0.37,-0.06,96.62
307,48.4517,s4_west_t1_move,-0.0973,-0.0298,-1.0061,0.0302,0.0243,0.0026,-0.0234,0.7798,0.0,-94.59,0.45,-0.05,79.69
308,48.5791,s4_west_t1_move,0.17,0.0445,-1.0108,-0.0247,-0.0203,-0.0294,-0.0216,0.7738,0.0,-94.81,0.43,-0.19,16.08
309,48.6899,s4_west_t1_move,0.0736,0.0193,-1.0212,0.0011,0.0106,-0.0353,-0.0205,0.7479,0.0,-94.73,0.43,-0.25,0.0
310,48.8086,s4_west_t1_move,0.0736,0.0193,-1.0212,0.0011,0.0106,-0.0353,-0.0205,0.7479,0.0,-94.79,0.5,-0.21,0.0
311,48.9393,s4_west_t1_move,0.0371,0.0421,-1.0014,-0.0187,0.0056,-0.003,-0.0204,0.7358,0.0,-94.7,0.45,-0.27,16.3
312,49.0581,s4_west_t1_move,0.1135,-0.0214,-1.0129,-0.0043,0.0075,0.0433,-0.0202,0.7135,0.0,-94.65,0.51,-0.24,15.83
313,49.1792,s4_west_t1_move,-0.0688,0.0108,-1.0142,-0.0106,-0.0178,-0.0367,-0.0209,0.6985,0.0,-94.65,0.51,-0.24,15.83
314,49.3127,s4_west_t1_move,0.0897,0.0063,-1.0115,-0.0004,-0.0162,0.0116,-0.0214,0.6849,0.0,-94.68,0.5,-0.25,27.91
315,49.6885,s4_west_t1_move,-0.1361,0.0213,-1.0076,0.0016,0.0075,-0.0182,-0.024,0.6595,0.0,-94.77,0.41,-0.2,270.57
316,49.8275,s4_west_t1_move,0.0153,-0.005,-1.0233,-0.0325,-0.0001,0.0438,-0.0311,0.6289,0.0,-94.72,0.46,-0.28,32.12
317,49.9506,s4_west_t1_move,0.0431,-0.023,-1.0315,0.0173,-0.0094,0.0137,-0.0321,0.6168,0.0,-94.78,0.43,-0.15,0.0
318,50.298,s4_west_t1_move,-0.0119,-0.0133,-1.0071,0.0107,0.0118,0.0227,-0.0377,0.5964,0.0,-94.8,0.4,-0.19,225.82
319,50.4088,s4_west_t1_stop,-0.0127,0.0029,-1.0161,-0.0159,0.0071,0.0091,-0.0447,0.5612,0.0,-94.78,0.37,-0.12,0.0
320,50.5268,s4_west_t1_stop,-0.0263,-0.0055,-1.01,0.0001,-0.0083,0.0079,-0.0457,0.5455,0.0,-94.76,0.34,-0.09,0.0
321,50.6595,s4_west_t1_stop,-0.0144,0.0018,-1.0101,0.0013,0.0021,-0.0019,-0.0457,0.5455,0.0,-94.78,0.32,-0.09,9.49
322,50.7795,s4_west_t1_stop,-0.0152,0.0043,-1.0107,-0.0016,-0.0002,0.0015,-0.0463,0.5402,0.0,-94.79,0.3,-0.06,7.31
323,50.9123,s4_west_t1_stop,-0.0142,0.0021,-1.0116,-0.0045,-0.0011,0.002,-0.0471,0.5345,0.0,-94.76,0.29,-0.05,15.89
324,51.0314,s4_west_t1_stop,-0.0118,0.0014,-1.0118,-0.0043,-0.0016,0.0022,-0.0478,0.533,0.0,-94.75,0.28,-0.05,0.0
325,51.3071,s4_west_t2_move,-0.0101,0.0003,-1.0125,-0.006,0.0016,0.002,-0.0478,0.5325,0.0,-94.75,0.29,-0.04,153.58
326,51.4205,s4_west_t2_move,0.0018,-0.0005,-1.0091,-0.0034,0.0067,0.0046,-0.0476,0.5323,0.0,-94.75,0.28,-0.05,0.0
327,51.5398,s4_west_t2_move,0.0018,-0.0005,-1.0091,-0.0034,0.0067,0.0046,-0.0475,0.532,0.0,-94.7,0.34,-0.07,6.69
328,51.7362,s4_west_t2_move,0.1329,0.0003,-1.0131,-0.0225,-0.0038,-0.0036,-0.0476,0.5212,0.0,-94.82,0.22,-0.13,79.12
329,51.9337,s4_west_t2_move,0.1651,0.0075,-1.0178,0.0298,-0.0053,0.0142,-0.0466,0.5114,0.0,-94.69,0.23,-0.05,80.61
330,52.0577,s4_west_t2_move,0.0619,-0.0027,-1.0084,0.0216,-0.0185,0.0196,-0.0502,0.4755,0.0,-94.99,0.23,-0.07,0.0
331,52.1978,s4_west_t2_move,0.0619,-0.0027,-1.0084,0.0216,-0.0185,0.0196,-0.0502,0.4755,0.0,-94.68,0.14,-0.04,16.15
332,52.3108,s4_west_t2_move,0.0709,-0.014,-1.0122,-0.0217,0.0121,-0.0019,-0.0507,0.459,0.0,-94.78,0.14,-0.0,8.42
333,52.4505,s4_west_t2_move,-0.0129,-0.0479,-1.0131,-0.0104,-0.0128,0.026,-0.0507,0.459,0.0,-94.78,0.14,-0.0,16.19
334,52.752,s4_west_t2_move,0.0728,0.0052,-1.0199,-0.0087,-0.0152,-0.0271,-0.0539,0.43,0.0,-94.74,0.2,-0.14,194.18
335,52.8714,s4_west_t2_move,0.0362,-0.0243,-1.0175,-0.0182,0.0105,-0.0051,-0.0558,0.4111,0.0,-94.76,0.16,-0.15,0.0
336,53.3784,s4_west_t2_move,-0.0067,0.005,-1.0191,-0.0117,0.0063,0.0024,-0.058,0.3914,0.0,-94.76,0.15,-0.12,385.6
337,53.4877,s4_west_t2_move,-0.0374,0.0197,-1.0156,0.0008,-0.0072,0.0067,-0.0633,0.3487,0.0,-94.69,0.18,-0.17,0.0
338,53.6086,s4_west_t2_move,0.015,0.0916,-1.0233,0.0044,-0.0123,-0.0623,-0.0669,0.3283,0.0,-94.75,0.19,-0.19,0.0
